dog_id,age,weight,sex,kind,color,neuter,thumnail,profile,careAddr,careNum,special,find_place,find_date,end_date
N441406202000921,2017(년생),28.2(Kg),F,시베리안 허스키,실버 화이트,N,http://www.animal.go.kr/files/shelter/2020/07/202009291609882_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291609882.jpg,경기도 파주시 탄현면 방촌로 732-96 (탄현면) ,031-949-9540,사람을 잘따름   생리중,문산읍 사목리 242-14 인근,20200929,20201012
N441406202000919,2020(년생),1.83(Kg),F,믹스견,검정 갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009290909404_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009290909404.png,경기도 파주시 새꽃로 207 (아동동) 나은동물병원,031-944-8288,2개월추정 순함,파주시 금정로45-재개발공터,20200929,20201012
N441405202002386,2018(년생),13(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009291709763_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291709763.jpg,경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,031-324-3463,약간 소심한 아이,처인구 역북동 산 41-1 번암공원,20200929,20201012
N441405202002379,2020(년생),4.7(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009291609395_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291609395.jpg,경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,031-324-3463,약간 소심하지만 귀여운 아이,처인구 백암면 고안리 52-1,20200929,20201012
N441405202002378,2017(년생),2.8(Kg),F,말티즈,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009291609869_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291609869.jpg,경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,031-324-3463, 활발하고 안기는 것을 좋아하는 아이,처인구 남사면 봉무리 봉무선원,20200929,20201012
N441404202001022,2020(년생),5(Kg),F,믹스견,황색,N,http://www.animal.go.kr/files/shelter/2020/07/20200929100910_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200929100910.jpg,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,031-793-7802,들개,덕풍동300,20200929,20201012
N441404202001021,2016(년생),10(Kg),M,웰시 코기 펨브로크,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009291009326_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291009326.jpg,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,031-793-7802,유기,황산사거리,20200929,20201012
N441401202001233,2020(년생),10(Kg),F,믹스견,갈흑,U,http://www.animal.go.kr/files/shelter/2020/07/202010011310562_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010011310562.jpg,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,031-296-0124,5개월 추정  설사심함  주황목줄  검정리드줄(끊겨서 옴),신천동757 부근,20200929,20201012
N441400202000416,2013(년생),35(Kg),F,라브라도 리트리버,흑색,U,http://www.animal.go.kr/files/shelter/2020/07/202009290909111_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009290909111.jpg,경기도 오산시 성호대로 36 (오산동) ,031-372-9325,오렌지색 목줄착용,성호대로141,20200929,20201012
N441399202002839,2018(년생),20(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009292109167_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009292109167.jpg,경기도 남양주시 호평로 63 (호평동) ,031-592-8275,파랑색 목줄착용 경계함,금곡역,20200929,20201012
N441394202002082,2013(년생),4.7(Kg),M,말티즈,흰색,Y,http://www.animal.go.kr/files/shelter/2020/09/202009291609247_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291609247.jpg,경기도 고양시 덕양구 고양대로 1695 (원흥동/ 고양시 농업기술센터) 고양시동물보호센터,031-962-3232,콧등부분 분홍색,성석동 214,20200929,20201012
N441394202002081,2020(년생),8.4(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/09/202009291609459_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291609459.jpg,경기도 고양시 덕양구 고양대로 1695 (원흥동/ 고양시 농업기술센터) 고양시동물보호센터,031-962-3232,꼬리털끝 황색,덕이동 1241-25 ,20200929,20201012
N441393202002146,2018(년생),5(Kg),F,믹스견,백,U,http://www.animal.go.kr/files/shelter/2020/07/20201001121039_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20201001121039.jpg,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,031-296-0124,원피스입고있음  미용되어있음  순함 ,상록구 이동 533-8 401호에서 인수,20200929,20201009
N441391202003004,2020(년생),4.2(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/20200929140951_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200929140951.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,031-8024-3849,3개월추정,권관리 217-5,20200929,20201012
N441391202003003,2020(년생),3.1(Kg),M,푸들,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/20200929140923_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200929140923.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,031-8024-3849,3개월추정,비전동 1094-1,20200929,20201012
N441391202003001,2020(년생),2.5(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009291409127_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291409127.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,031-8024-3849,2개월추정,국제대학교,20200929,20201012
N441391202003000,2020(년생),2.5(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009291409358_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291409358.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,031-8024-3849,2개월추정,국제대학교,20200929,20201012
N441391202002999,2020(년생),4.3(Kg),F,믹스견,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009291409376_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291409376.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,031-8024-3849,3개월추정,권관리 217-5,20200929,20201012
N441391202002998,2019(년생),2.5(Kg),F,치와와,기타,N,http://www.animal.go.kr/files/shelter/2020/07/202009291409103_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291409103.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,031-8024-3849,순함,세교동 보성@,20200929,20201012
N441391202002997,2020(년생),3.5(Kg),M,푸들,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009291409560_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291409560.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,031-8024-3849,3개월추정,비전동 1094-1,20200929,20201012
N441390202000674,2020(년생),7(Kg),M,믹스견,백,N,http://www.animal.go.kr/files/shelter/2020/09/202009291709990_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291709990.jpg,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,031-296-0124,7개월로추정 한마리와함께입소 차멀미 경계심많음,노온사동 913-2 부근,20200929,20201012
N441390202000673,2020(년생),7(Kg),M,믹스견,흑갈백,N,http://www.animal.go.kr/files/shelter/2020/09/202009291709608_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291709608.jpg,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,031-296-0124,7개월로추정 한마리와함께입소 차멀미 경계심많음,노온사동 913-2 부근,20200929,20201012
N441383202001167,2016(년생),5(Kg),F,푸들,갈,U,http://www.animal.go.kr/files/shelter/2020/07/202010011310131_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010011310131.jpg,경기도 안산시 상록구 청곡길 50 (부곡동) ,031-296-0124,입질있음  경계심있음 ,만안구 박달1동 20-39 부근,20200929,20201009
N441383202001166,2017(년생),4(Kg),M,푸들,갈,N,http://www.animal.go.kr/files/shelter/2020/07/202010011310913_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202010011310913.jpg,경기도 안산시 상록구 청곡길 50 (부곡동) ,031-296-0124,겁많음  순함 ,만안구 박달1동 20-39 부근,20200929,20201009
N441378202001774,2017(년생),7.3(Kg),F,믹스견,흑갈,U,http://www.animal.go.kr/files/shelter/2020/07/202009291809679_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291809679.jpeg,경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,031-714-8392,목줄착용,희망로365,20200929,20201012
N441378202001772,2017(년생),3.8(Kg),M,말티즈,백색,N,http://www.animal.go.kr/files/shelter/2020/07/202009291409270_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291409270.jpg,경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,031-714-8392,피부병,태평동7264-2,20200929,20201012
N431373202001277,2020(년생),4(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/09/202009291509191_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291509191.jpg,울산광역시 울주군 언양읍 읍성로 135 (언양읍) ,052-225-0075,피부병있슴,언양읍 어음리 141-1,20200929,20201012
N431373202001276,2020(년생),4(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/09/202009291409436_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291409436.jpg,울산광역시 울주군 언양읍 읍성로 135 (언양읍) ,052-225-0075,피부병있슴,언양읍 어음리 141-1,20200929,20201012
N431373202001275,2020(년생),4(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/09/202009291409593_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291409593.jpg,울산광역시 울주군 언양읍 읍성로 135 (언양읍) ,052-225-0075,피부병있슴,언양읍 어음리 141-1,20200929,20201012
N431373202001274,2018(년생),2.8(Kg),M,믹스견,검정 흰색 ,N,http://www.animal.go.kr/files/shelter/2020/09/202009291409115_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291409115.jpg,울산광역시 울주군 온양읍 발리 1144,052-238-6113,순함,울주군 온양읍 태화1길 남창교 부근,20200929,20201012
N429363202001049,2020(년생),0.5(Kg),F,믹스견,검 갈,N,http://www.animal.go.kr/files/shelter/2020/07/202009291709243_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291709243.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,062-571-2808,20-1446 북이,광산구 도산동,20200929,20201012
N429363202001047,2020(년생),0.5(Kg),F,믹스견,흰 갈,N,http://www.animal.go.kr/files/shelter/2020/07/202009291709842_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291709842.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,062-571-2808,20-1445 남이,광산구 도산동,20200929,20201012
N429363202001046,2020(년생),0.5(Kg),M,믹스견,검 갈,N,http://www.animal.go.kr/files/shelter/2020/07/20200929170983_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200929170983.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,062-571-2808,20-1444 서이,광산구 도산동,20200929,20201012
N429363202001045,2020(년생),0.5(Kg),F,믹스견,흰 갈,N,http://www.animal.go.kr/files/shelter/2020/07/202009291709811_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291709811.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,062-571-2808,20-1443 동이,광산구 도산동,20200929,20201012
N429363202001044,2017(년생),22(Kg),M,믹스견,갈,N,http://www.animal.go.kr/files/shelter/2020/07/202009291709986_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291709986.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,062-571-2808,20-1442 금강,광산구 송정119,20200929,20201012
N429363202001043,2017(년생),16(Kg),F,믹스견,흰,U,http://www.animal.go.kr/files/shelter/2020/07/202009291709586_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291709586.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,062-571-2808,20-1441 은강,광산구 송정119,20200929,20201012
N429363202001041,2016(년생),15(Kg),M,믹스견,검 갈,N,http://www.animal.go.kr/files/shelter/2020/09/202009291609431_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291609431.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,062-571-2808,20-1448 글루,광산구 신가동,20200929,20201012
N429362202001057,2020(년생),4(Kg),M,믹스견,갈 검,N,http://www.animal.go.kr/files/shelter/2020/09/202009291509904_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291509904.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,062-571-2808,20-1447 서서,북구 용봉동,20200929,20201012
N428357202000924,2017(년생),13.24(Kg),M,믹스견,흰색 검은색,N,http://www.animal.go.kr/files/shelter/2020/09/202009291709901_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291709901.jpg,인천광역시 강화군 강화읍 강화대로 217 (강화읍/ 린나이보일러) ,032-934-9340,우측 눈주위 검은 반점,마니산 주차장,20200929,20201012
N428357202000923,2018(년생),10.12(Kg),M,믹스견,흰색  검정색,U,http://www.animal.go.kr/files/shelter/2020/09/202009291709110_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291709110.jpg,인천광역시 강화군 강화읍 강화대로 217 (강화읍/ 린나이보일러) ,032-934-9340,가슴 띠로 묶여 있었음,강화대교 초소,20200929,20201012
N428357202000922,2020(년생),3.34(Kg),F,믹스견,갈색 흰색,N,http://www.animal.go.kr/files/shelter/2020/09/202009291709914_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291709914.jpg,인천광역시 강화군 강화읍 강화대로 217 (강화읍/ 린나이보일러) ,032-934-9340,생후3개월령,인화로212-62,20200929,20201012
N428357202000921,2020(년생),3.42(Kg),M,믹스견,갈색 흰색,N,http://www.animal.go.kr/files/shelter/2020/09/202009291709960_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291709960.jpg,인천광역시 강화군 강화읍 강화대로 217 (강화읍/ 린나이보일러) ,032-934-9340,생후3개월령,인화로212-62,20200929,20201012
N428357202000920,2020(년생),3.06(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/09/202009291709160_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291709160.jpg,인천광역시 강화군 강화읍 강화대로 217 (강화읍/ 린나이보일러) ,032-934-9340,생후3개월령,인화로212-62,20200929,20201012
N428357202000919,2020(년생),3.82(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/09/202009291709961_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291709961.jpg,인천광역시 강화군 강화읍 강화대로 217 (강화읍/ 린나이보일러) ,032-934-9340,생후3개월령,인화로212-62,20200929,20201012
N428356202001118,2017(년생),2.7(Kg),F,치와와,흰갈,U,http://www.animal.go.kr/files/shelter/2020/07/202009291609407_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291609407.jpg,인천광역시 서구 가정로 346 (가정동) ,032-575-0833,순함 귀여움 유치안빠짐 치석조금있음,마전동 산 28-7,20200929,20201012
N428356202001116,2019(년생),13(Kg),F,믹스견,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009291609950_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009291609950.jpg,인천광역시 서구 가정로 346 (가정동) ,032-575-0833,매우순함 매우귀여움 목걸이착용 피부병조금있음,서구청 경제에너지과,20200929,20201012
N428354202001181,2018(년생),16(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/09/202009291509101_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291509101.jpg,인천광역시 부평구 체육관로 40 (삼산동/ 신영프라자) ,032-330-0075,연두색테두리에 파란색목줄착용,마장로 141,20200929,20201012
N428354202001180,2018(년생),15(Kg),F,믹스견,갈색,U,http://www.animal.go.kr/files/shelter/2020/09/20200929150916_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/20200929150916.jpg,인천광역시 부평구 체육관로 40 (삼산동/ 신영프라자) ,032-330-0075,빨간테두리에 파란색목죽착용,마장로 141,20200929,20201012
N426340202000578,2020(년생),2.4(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/09/202009291109738_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291109738.jpg,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,예민함,철마면 임기3길 7-2 부근,20200929,20201012
N426340202000577,2016(년생),9.7(Kg),F,믹스견,갈색,U,http://www.animal.go.kr/files/shelter/2020/09/202009291109125_s.jpg,http://www.animal.go.kr/files/shelter/2020/09/202009291109125.jpg,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,예민함,철마면 임기3길 7-2 부근,20200929,20201012
